userID,movieID,rating
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,968,3.0
2,110669,1.0
2,32022,5.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,968,3.0
2,110669,1.0
2,32022,5.0
2,8335,1.0
2,1810,3.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,968,3.0
2,110669,1.0
2,32022,5.0
2,8335,1.0
2,1810,3.0
2,26865,1.0
2,3308,4.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,968,3.0
2,110669,1.0
2,32022,5.0
2,8335,1.0
2,1810,3.0
2,26865,1.0
2,3308,4.0
2,2116,1.0
2,72641,1.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,968,3.0
2,110669,1.0
2,32022,5.0
2,8335,1.0
2,1810,3.0
2,26865,1.0
2,3308,4.0
2,2116,1.0
2,72641,1.0
2,5096,1.0
2,5689,5.0
2,335,3.0
2,1556,2.0
2,5461,3.0
2,56060,5.0
2,93040,5.0
2,2676,2.0
2,6810,5.0
2,49647,4.0
2,8532,2.0
2,469,5.0
2,42018,2.0
2,3040,2.0
2,70565,3.0
2,3446,5.0
2,6721,2.0
2,97328,5.0
2,8424,5.0
2,7562,3.0
2,326,1.0
2,7228,3.0
2,605,2.0
2,79091,4.0
2,88672,5.0
2,1057,5.0
2,52967,2.0
2,189043,3.0
2,4970,2.0
2,135777,1.0
2,2916,1.0
2,8410,5.0
2,5959,4.0
2,968,3.0
2,110669,1.0
2,32022,5.0
2,8335,1.0
2,1810,3.0
2,26865,1.0
2,3308,4.0
2,2116,1.0
2,72641,1.0
2,5096,1.0
2,5689,5.0
2,45361,4.0
2,3093,1.0
3,73,4.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,4970,2.0
3,135777,1.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,4970,2.0
3,135777,1.0
3,114795,1.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,4970,2.0
3,135777,1.0
3,114795,1.0
3,8335,1.0
3,1810,3.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,4970,2.0
3,135777,1.0
3,114795,1.0
3,8335,1.0
3,1810,3.0
3,135777,2.0
3,417,3.0
3,114265,1.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,4970,2.0
3,135777,1.0
3,114795,1.0
3,8335,1.0
3,1810,3.0
3,135777,2.0
3,417,3.0
3,114265,1.0
3,588,5.0
3,27426,2.0
3,73,4.0
3,7698,3.0
3,58627,2.0
3,99721,1.0
3,1378,4.0
3,69805,2.0
3,62374,4.0
3,2848,3.0
3,25855,2.0
3,7023,3.0
3,120783,5.0
3,98623,5.0
3,42018,2.0
3,3040,2.0
3,70565,3.0
3,66240,1.0
3,27873,4.0
3,56145,2.0
3,993,5.0
3,122627,5.0
3,3446,5.0
3,6721,2.0
3,97328,5.0
3,4970,2.0
3,135777,1.0
3,114795,1.0
3,8335,1.0
3,1810,3.0
3,135777,2.0
3,417,3.0
3,114265,1.0
3,588,5.0
3,27426,2.0
3,38095,4.0
4,2108,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,968,3.0
4,110669,1.0
4,32022,5.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,968,3.0
4,110669,1.0
4,32022,5.0
4,117533,5.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,968,3.0
4,110669,1.0
4,32022,5.0
4,117533,5.0
4,99721,1.0
4,1378,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,968,3.0
4,110669,1.0
4,32022,5.0
4,117533,5.0
4,99721,1.0
4,1378,4.0
4,36708,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,968,3.0
4,110669,1.0
4,32022,5.0
4,117533,5.0
4,99721,1.0
4,1378,4.0
4,36708,4.0
4,2676,2.0
4,6810,5.0
4,49647,4.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
4,79091,4.0
4,79572,1.0
4,351,4.0
4,8830,5.0
4,7561,4.0
4,56060,5.0
4,93040,5.0
4,135777,2.0
4,417,3.0
4,114265,1.0
4,1867,1.0
4,2278,5.0
4,968,3.0
4,110669,1.0
4,32022,5.0
4,117533,5.0
4,99721,1.0
4,1378,4.0
4,36708,4.0
4,2676,2.0
4,6810,5.0
4,49647,4.0
4,42018,2.0
4,3040,2.0
4,70565,3.0
4,2108,4.0
4,5096,1.0
4,5689,5.0
4,2594,4.0
4,88672,5.0
4,1057,5.0
4,52967,2.0
4,3068,1.0
4,573,4.0
4,326,1.0
4,7228,3.0
4,605,2.0
