userID,movieID,rating
205,3033,4
205,3044,5
205,3060,4
205,3079,3
205,3083,5
205,3160,4
205,3175,1
205,3176,4
205,3204,4
205,3255,4
205,3317,4
205,3358,3
205,3365,5
205,3386,4
205,3408,4
205,3481,2
205,3489,1
205,3508,5
205,3538,2
205,3591,1
205,3788,3
205,3809,3
205,3851,5
205,3897,4
205,3911,3
205,3967,4
205,3996,4
205,4002,3
205,4014,1
205,4020,3
205,4021,4
205,4027,3
205,4029,3
205,4033,4
205,4034,5
205,4074,3
205,4121,4
205,4144,3
205,4166,3
205,4226,2
205,4239,5
205,4246,4
205,4252,3
205,4260,2
205,4273,4
205,4308,1
205,4347,4
205,4381,3
205,4641,1
205,4741,3
205,4765,5
205,4881,3
205,4896,4
205,4902,4
205,4967,5
206,1,4
206,21,4
206,34,4
206,36,4
206,39,3
206,50,4
206,58,5
206,110,4
206,150,3
206,153,3
206,232,4
206,247,5
206,253,3
206,261,4
206,265,3
206,266,1
206,290,5
206,296,5
206,300,3
206,316,2
206,318,3
206,344,3
206,349,3
206,357,2
206,364,3
206,367,4
206,380,2
206,410,3
206,457,4
206,474,4
206,475,5
206,515,3
206,527,5
206,531,4
206,534,3
206,588,4
206,589,3
206,590,5
206,592,3
206,594,5
206,595,5
206,596,5
206,597,3
206,608,3
207,2,4
207,3,5
207,4,3
207,5,5
207,6,4
207,7,4
207,8,3
207,10,3
207,11,4
207,13,3
207,15,4
207,16,4
207,17,4
207,19,2
207,21,2
207,22,5
207,24,4
207,25,3
207,26,4
207,27,3
207,31,3
207,32,4
207,34,4
207,36,5
207,41,4
207,43,4
207,45,3
207,46,4
207,47,4
207,50,1
207,54,4
207,60,4
207,61,4
207,62,4
207,65,3
207,66,3
207,76,4
207,79,3
207,86,5
207,87,3
207,88,2
207,89,4
207,92,4
207,93,4
207,95,4
207,100,3
207,102,1
207,104,4
207,105,3
207,110,5
207,112,4
207,113,3
207,126,3
207,135,3
207,140,3
207,141,4
207,145,4
207,146,4
207,150,4
207,151,4
207,153,3
207,158,4
207,159,3
207,160,5
207,161,3
207,163,3
207,165,3
207,168,5
207,170,3
207,171,3
207,174,3
207,177,3
207,179,1
207,180,2
207,181,3
207,185,3
207,186,3
207,189,3
207,191,2
207,195,4
207,196,3
207,201,3
207,204,3
207,205,3
207,207,4
207,208,3
207,209,3
207,210,4
207,212,4
207,216,4
207,217,3
207,218,2
207,219,3
207,222,4
207,224,3
207,225,4
207,230,5
207,231,3
207,234,2
207,236,4
207,237,4
207,239,3
207,240,3
207,243,3
207,248,5
207,250,4
207,251,3
207,252,4
207,253,3
207,254,3
207,256,3
207,257,5
207,258,3
207,261,4
207,262,5
207,265,3
207,266,3
207,267,3
207,270,3
207,271,4
207,273,3
207,274,4
207,276,4
207,277,5
207,279,3
207,281,4
207,282,3
207,288,2
207,289,3
207,291,3
207,292,4
207,293,3
207,296,2
207,302,3
207,303,3
207,304,4
207,310,3
207,312,1
207,313,3
207,314,5
207,315,4
207,316,5
207,317,4
207,318,5
207,327,1
207,329,4
207,330,3
207,332,3
207,333,5
207,336,3
207,337,5
207,339,4
207,340,4
207,342,3
207,343,3
207,344,3
207,347,3
207,348,3
207,349,5
207,350,5
207,351,4
207,352,3
207,353,4
207,354,4
207,355,4
207,356,5
207,357,3
207,358,3
207,359,3
207,360,3
207,361,4
207,362,3
207,364,5
207,366,3
207,367,4
207,368,5
207,370,4
207,371,3
207,374,3
207,377,5
207,378,3
207,380,4
207,381,3
207,382,3
207,383,3
207,405,3
207,410,3
207,412,3
207,415,4
207,416,3
207,419,3
207,426,3
207,432,5
207,434,4
207,435,3
207,437,3
207,440,4
207,445,3
207,450,4
207,454,4
207,455,3
207,457,5
207,458,3
207,460,3
207,466,2
207,468,4
207,469,4
207,472,3
207,474,4
207,475,4
207,477,4
207,480,5
207,485,3
207,489,3
207,490,3
207,491,4
207,493,3
207,494,3
207,497,3
207,500,5
207,502,3
207,505,3
207,508,4
207,509,3
207,510,3
207,515,4
207,516,4
207,520,3
207,524,3
207,527,3
207,531,3
207,532,3
207,536,3
207,537,3
207,539,3
207,540,3
207,542,4
207,543,3
207,546,2
207,548,3
207,552,3
207,553,5
207,569,4
207,575,3
207,587,5
207,588,5
207,589,3
207,590,5
207,592,3
207,593,4
207,594,4
207,595,5
207,596,3
207,597,4
207,606,3
207,608,3
207,609,4
207,616,5
207,628,3
207,631,4
207,637,4
207,640,1
207,647,4
207,662,3
207,667,3
207,694,3
207,697,3
207,700,4
207,704,3
207,708,4
207,709,5
207,710,3
207,711,4
207,719,2
207,736,5
207,747,3
207,762,1
207,765,3
207,775,3
207,780,5
207,783,5
207,795,3
207,799,3
207,801,3
207,802,4
207,818,3
207,830,5
207,835,4
207,837,3
207,838,4
207,839,3
207,842,3
207,848,4
207,852,4
207,867,3
207,880,3
207,881,3
207,888,3
207,891,3
207,979,3
207,981,3
207,986,4
207,991,4
207,996,4
207,999,2
207,1004,4
207,1006,4
207,1042,3
207,1049,5
207,1061,4
207,1064,4
207,1073,3
207,1082,4
207,1084,3
208,1,4.5
208,50,4.5
208,58,3
208,150,4.5
208,165,4
208,260,5
208,356,5
208,380,3
208,466,5
208,480,5
208,587,2
208,588,3
208,589,2.5
208,592,3
208,593,5
208,595,3.5
208,648,4
208,750,4
208,780,4.5
208,920,3
208,924,4
208,1101,4
208,1183,1.5
208,1196,4
208,1208,4
208,1210,4
208,1219,5
208,1220,4.5
208,1240,5
208,1246,1.5
208,1270,5
208,1517,3.5
208,1584,5
208,1610,4
208,1617,3
208,1682,3
208,1784,0.5
208,1917,4
208,1923,1.5
208,1954,4.5
208,2019,5
208,2324,2
208,2353,3.5
208,2529,5
208,2628,1.5
208,2640,3
208,2671,4.5
208,2683,2
208,2688,2.5
208,2701,1.5
208,2717,3.5
208,2762,4.5
208,2858,4
208,3114,4.5
208,3354,1.5
208,3408,4.5
208,3578,1.5
208,3623,1
208,3793,3.5
208,3869,5
208,3916,4
208,3977,2.5
208,3994,3
208,4018,4
208,4223,2
208,4246,2
208,4306,4
208,4310,0.5
208,4370,4.5
208,4643,1
208,4700,1.5
208,4844,1.5
208,4874,3
208,4886,4
208,4896,4
208,4963,4
208,4993,4.5
208,4995,4.5
208,5218,3.5
208,5349,3.5
208,5378,0.5
208,5445,4
208,5459,3
208,5464,3
208,5502,1.5
208,5618,5
208,5816,4.5
208,5952,4.5
208,5989,4
208,5991,4.5
208,6333,4
208,6365,4
208,6534,0.5
208,6539,4.5
208,6863,4.5
208,6934,2
208,7143,4.5
208,7153,4
208,7155,3
208,7445,4
208,8207,4.5
208,8360,3.5
208,8368,2.5
208,8373,2
208,8528,4.5
208,8636,4.5
208,8665,3.5
208,8666,1
208,8783,1
208,8798,4.5
208,8808,1.5
208,8865,1
208,8870,3.5
208,8907,1
208,8908,4.5
208,8949,4
208,8957,4
208,8958,3.5
208,8961,4
208,8965,1
208,8970,2.5
208,8972,2.5
208,8984,4
208,27741,3
208,30812,3.5
208,30816,2
208,31878,3.5
208,32029,2
208,32031,1.5
208,32296,2
208,32587,3.5
208,33162,3.5
208,33493,1
208,33794,2
208,33836,1
208,34048,3
208,34319,4.5
208,37741,3.5
208,38388,3.5
208,42002,4.5
208,45499,4
208,45517,4.5
208,45668,1
208,45730,0.5
208,46530,1
208,48516,1
208,48783,4.5
208,48997,2.5
208,49272,4.5
208,49278,3.5
208,49286,0.5
208,49824,3
209,2,4
209,10,2
209,11,4
209,21,4
209,32,3
209,34,5
209,39,3
209,47,4
209,50,5
209,110,3
209,141,3
209,150,4
209,153,2
209,185,5
209,186,4
209,208,3
209,231,4
209,235,3
209,236,3
209,252,3
209,253,5
209,282,3
209,292,3
209,296,4
209,317,3
209,318,5
209,339,3
209,356,3
209,357,5
209,364,5
209,367,3
209,377,4
209,380,5
209,432,1
209,440,3
209,454,4
209,457,3
209,480,4
209,500,2
209,527,5
209,539,3
209,586,3
209,587,3
209,590,5
209,592,3
209,593,4
209,597,3
210,41,3
210,187,3
210,223,4
210,371,3
210,627,3
210,922,4
210,923,5
210,1037,2
210,1095,4
210,1198,5
210,1270,5
210,1674,4
210,1987,2
210,2011,3
210,2012,4
210,2023,3
210,2300,5
210,2877,3
210,2901,2
210,3173,2
210,3328,3
210,3735,3
210,4131,1
210,4558,1
210,4993,5
210,5218,4
210,5378,3
210,5445,4
210,5447,4
210,5451,4
210,5481,5
210,5507,1
210,5841,1
210,5843,3
210,5872,3
210,5890,4
210,5891,1
210,5893,4
210,5902,5
210,5952,5
210,5956,4
210,5962,1
210,5965,4
210,5988,2
210,6001,4
210,6044,2
211,296,1
211,356,3.5
211,588,4
211,597,3.5
211,912,4
211,1028,0.5
211,1088,3
211,1247,3
211,1307,3
211,1784,3.5
211,1907,4
211,2571,0.5
211,2671,3.5
211,2762,0.5
211,2858,1
211,2959,0.5
211,3578,4
211,3882,3
211,4246,3.5
211,4306,4.5
211,4447,4.5
211,4993,4
211,4995,4
211,5066,3
211,5377,3.5
211,5620,3
211,5943,3
211,5952,4
211,5957,3
211,6155,3
211,6266,3
211,6377,3.5
211,6535,4
211,6942,4
211,7149,4
211,7151,3
211,7153,4
211,7154,4
211,7169,4.5
211,7293,3.5
211,7375,4
211,7451,3.5
211,7458,5
211,8529,3.5
211,8533,5
211,8636,3.5
211,8665,3.5
211,8808,3
211,8869,5
211,8961,2.5
211,8969,3.5
211,8970,1
211,30749,3.5
211,31433,2.5
211,31685,4.5
211,33145,3
211,33679,3
211,33794,5
211,40629,3
211,40819,4
211,41285,2.5
211,47099,3
211,49272,5
211,49286,5
211,51662,3
211,51705,4.5
211,51834,1.5
211,54286,3.5
211,56367,3.5
211,56949,3
211,58047,3.5
211,58559,4.5
211,59333,2.5
211,59421,2
211,60397,3
211,60950,2
211,61250,2.5
211,63113,3.5
211,63992,4.5
211,64969,0.5
211,66203,3.5
211,68954,4
211,69406,4.5
211,69844,3
211,70183,3
211,70293,0.5
211,71579,5
211,72011,2.5
211,72330,3.5
211,72407,3
211,72720,3.5
211,72737,3.5
211,72998,2.5
211,73017,3
211,74450,3
211,77841,2
211,78772,3
211,79091,5
211,80549,3.5
211,81784,2.5
211,81845,5
211,81847,3.5
211,82167,3.5
211,82499,2
211,84374,3.5
211,86548,3
211,87222,3.5
211,88163,4
211,88810,3
211,91104,3
211,91529,5
211,92259,5
211,94070,4.5
211,95167,4
211,95449,4
211,95510,3
211,95543,3.5
211,96079,5
211,97024,0.5
211,97938,1
211,98203,3
211,103335,4
211,103339,4
211,104374,4
211,105211,2.5
211,106489,3.5
211,106696,4.5
211,106782,1
211,107141,2
211,109374,0.5
211,109487,0.5
211,109853,4
211,112006,4
211,113275,4.5
211,113394,4
211,119145,1
211,129428,3.5
211,136020,5
211,137595,4
211,140110,5
212,6,5
212,10,3
212,36,4
212,44,2
212,95,3
212,110,5
212,150,5
212,153,3
212,165,3
212,170,4
212,208,3
212,292,4
212,318,4
212,349,5
212,356,5
212,368,3
212,376,2
212,377,3
212,380,4
212,434,3
212,457,5
212,466,3
212,474,4
212,480,4
212,493,3
212,511,4
212,529,5
212,589,4
212,593,5
212,648,4
212,733,4
212,736,4
212,780,4
212,1100,3
212,1101,5
212,1210,4
212,1358,4
212,1370,3
212,1385,3
212,1391,1
212,1408,5
212,1438,3
212,1518,4
212,1552,4
212,1573,3
212,1584,5
212,1586,4
212,1597,4
212,1604,4
212,1608,4
212,1616,3
212,1687,3
212,1693,5
212,1704,4
212,1721,5
212,1784,5
212,1840,4
212,1882,2
212,1917,4
212,1918,4
212,1923,4
212,2002,2
212,2027,3
212,2028,5
213,39,4
213,168,5
213,222,5
213,256,5
213,261,4.5
213,277,3
213,357,3.5
213,543,3.5
213,830,4
213,838,5
213,920,4.5
213,1265,3.5
213,1357,5
213,1405,3
213,1721,5
213,1876,3.5
213,2072,5
213,2100,3.5
213,2421,3
213,2485,5
213,2572,5
213,2581,5
213,2694,4
213,2717,5
213,3668,5
213,3967,4.5
213,4018,4.5
213,5620,4
213,6942,5
213,8533,5
213,40629,5
213,63992,5
214,47,5
214,305,1
214,597,3
214,1173,3
214,1198,5
214,1590,4
214,1619,3
214,1639,4
214,1721,4
214,2145,3
214,2174,3
214,2541,2
214,2571,5
214,3300,4
214,3409,2
214,3513,3
214,3578,5
214,3624,4
214,3717,3
214,3753,4
214,3793,4
214,3798,4
214,3827,4
214,3863,4
214,3893,3
214,3897,4
214,3952,3
214,3977,3
214,3996,5
214,4011,5
214,4148,4
215,4,3
215,7,3
215,19,1
215,25,4
215,32,4
215,39,3
215,47,5
215,95,5
215,105,3
215,110,5
215,150,4
215,153,2
215,193,3
215,231,3
215,266,5
215,282,5
215,288,4
215,296,3
215,318,3
215,337,5
215,339,4
215,344,2
215,351,3
215,356,4
215,367,1
215,376,4
215,377,3
215,383,4
215,434,4
215,448,3
215,455,3
215,477,4
215,480,3
215,491,3
215,508,3
215,509,5
215,524,3
215,527,3
215,539,4
215,540,3
215,552,3
215,553,4
215,586,3
215,590,4
215,592,2
215,593,4
215,597,3
215,784,1
216,1,2.5
216,44,1
216,47,3.5
216,158,1
216,172,1
216,256,3
216,260,5
216,293,3
216,296,4
216,318,5
216,355,1
216,356,5
216,364,3
216,527,5
216,588,3
216,589,5
216,596,2
216,780,3.5
216,849,2
216,858,4
216,1196,5
216,1198,4
216,1200,5
216,1210,5
216,1214,5
216,1240,4
216,1265,3.5
216,1270,5
216,1347,3
216,1527,3
216,1653,4.5
216,1909,2.5
216,2001,5
216,2011,5
216,2012,4
216,2028,3.5
216,2081,3
216,2085,1.5
216,2150,5
216,2278,2.5
216,2329,4.5
216,2571,4
216,2762,3
216,2858,4
216,2916,4.5
216,2959,2.5
216,3147,5
216,3156,5
216,3499,4
216,3510,5
216,3535,3.5
216,3555,4
216,3578,5
216,3617,1.5
216,3753,3
216,3949,4
216,3994,3
216,4018,4
216,4022,3.5
216,4226,1.5
216,4306,3
216,4370,4
216,4720,5
216,4886,3.5
216,4993,3.5
216,4995,5
216,5445,4
216,5618,3
216,5952,3.5
216,5971,2
216,5989,5
216,6377,3
216,6502,3.5
216,6874,3
216,7254,3.5
216,7438,3
216,8360,2.5
216,8644,3.5
216,8961,2.5
216,33493,5
216,48304,4.5
216,48774,3
216,48780,4.5
216,50872,3
216,56174,3.5
216,58559,2
216,59315,2
216,60069,3.5
216,63859,3
216,64614,4
216,68237,3
216,68954,3.5
216,69757,4
216,70286,3.5
216,71057,4
216,71264,2.5
216,72998,3
216,79132,3.5
216,84152,5
216,84954,4.5
216,85414,3.5
216,89745,2
216,91500,3
216,91529,2
216,94864,3
216,96610,3
216,97938,4
216,99114,1
216,101864,4
216,103249,3.5
216,104841,4.5
216,105504,4
216,109374,2
216,109487,4
216,110102,1.5
216,111759,4.5
216,112556,4.5
216,112852,1.5
216,115149,2
216,115713,2
216,120466,2.5
216,122882,2
216,122886,5
216,122904,2
216,122922,2
216,122924,1
216,134130,4
216,134853,4.5
216,143385,3
216,152077,5
216,152081,3
216,158872,3.5
216,160980,3.5
216,166528,5
216,166635,3.5
217,47,3.5
217,50,4
217,111,4.5
217,204,2
217,260,3
217,293,4
217,296,3
217,318,4
217,319,4
217,356,3.5
217,527,4
217,541,4.5
217,593,3
217,608,4.5
217,678,4
217,745,4
217,750,4.5
217,849,4
217,858,2.5
217,904,3.5
217,912,3.5
217,913,4
217,923,3.5
217,1089,4
217,1136,4
217,1147,4
217,1148,4
217,1186,3.5
217,1188,2.5
217,1193,4
217,1196,3
217,1197,4
217,1198,3.5
217,1199,5
217,1201,3
217,1203,4
217,1207,4
217,1208,4
217,1213,3.5
217,1214,4
217,1219,3
217,1222,4.5
217,1223,4
217,1230,4
217,1247,4
217,1252,4.5
217,1260,4
217,1261,4
217,1267,4
217,1276,4
217,1281,3
217,1299,4
217,1617,3.5
217,1680,3.5
217,1704,3.5
217,2019,4
217,2109,3.5
217,2329,3.5
217,2427,1.5
217,2490,3
217,2571,3.5
217,2641,3
217,2707,3.5
217,2723,3.5
217,2762,3.5
217,2858,3.5
217,2959,3.5
217,3000,4
217,3022,3.5
217,3108,4
217,3174,3.5
217,3429,3.5
217,3683,4
217,3741,4
217,3949,4
217,4002,3.5
217,4011,3
217,4226,4.5
217,4878,3.5
217,4973,4
217,4993,3.5
217,5618,4.5
217,5782,4
217,5952,3.5
217,5971,4
217,6350,3.5
217,7099,3.5
217,7153,3.5
217,7361,3.5
217,27611,4
217,27773,4
217,48394,4
217,58559,4.5
217,60069,4
217,68954,4
217,78499,4.5
217,79132,3
217,91529,4.5
218,1,4.5
218,44,3.5
218,47,4
218,50,4.5
218,110,4.5
218,111,4
218,150,3.5
218,260,5
218,293,3.5
218,296,5
218,318,5
218,356,5
218,480,4.5
218,527,4.5
218,541,3.5
218,589,4.5
218,590,4.5
218,592,4.5
218,593,4.5
218,750,4.5
218,780,4
218,858,5
218,899,3.5
218,904,4
218,910,3.5
218,1032,4.5
218,1036,4
218,1089,4
218,1090,4.5
218,1093,4
218,1100,3.5
218,1193,4.5
218,1196,5
218,1197,3.5
218,1198,4.5
218,1201,5
218,1206,5
218,1209,3.5
218,1210,5
218,1213,4.5
218,1221,4.5
218,1222,4.5
218,1228,4.5
218,1234,4
218,1240,5
218,1252,4
218,1258,4
218,1259,4
218,1263,4
218,1270,4.5
218,1291,4
218,1358,3
218,1375,3.5
218,1405,4
218,1466,3
218,1732,5
218,1967,4
218,2005,4
218,2019,3.5
218,2028,4.5
218,2194,4
218,2329,4.5
218,2502,4.5
218,2571,5
218,2717,3.5
218,2762,4
218,2858,4
218,2959,4.5
218,3039,4.5
218,3147,4.5
218,3263,4
218,3435,3.5
218,3508,4
218,3681,4.5
218,3702,3.5
218,3949,4.5
218,4226,4
218,4571,4
218,4993,4.5
218,5618,5
218,5782,4
218,5952,5
218,5971,4
218,6016,4.5
218,6350,5
218,6870,3.5
218,7099,5
218,7153,4.5
218,7482,4
218,27773,4
218,31658,4.5
218,33794,4
218,48394,4.5
218,48516,4
218,58559,4.5
218,60069,3.5
218,64839,3.5
218,68157,4
218,68358,4.5
218,77455,3.5
218,78499,4
218,79132,4.5
218,80463,4
218,81932,3.5
218,82459,4
219,1,3.5
219,2,3
219,6,4
219,16,4.5
219,32,4
219,34,2.5
219,36,4
219,47,4.5
219,50,5
219,70,3.5
219,104,2.5
219,110,4.5
219,111,4
219,145,3.5
219,163,4
219,165,4
219,180,4
219,208,3
219,223,4
219,231,2.5
219,235,4.5
219,260,4
219,288,4
219,293,4.5
219,296,4
219,318,5
219,329,4
219,337,4
219,344,2.5
219,356,4.5
219,364,3
219,367,2.5
219,370,3
219,374,2.5
219,377,2.5
219,380,2.5
219,431,4
219,435,2
219,442,3
219,457,3.5
219,466,2.5
219,480,3.5
219,500,3.5
219,502,2
219,508,4
219,527,4.5
219,541,4
219,555,4
219,586,3.5
219,588,3.5
219,589,4.5
219,590,4
219,593,4.5
219,595,3
219,608,4.5
219,628,3.5
219,648,3
219,653,3
219,673,3
219,745,4
219,778,4.5
219,780,4
219,784,2
219,849,3.5
219,858,4
219,904,4.5
219,908,4
219,913,4
219,919,4
219,923,5
219,924,4
219,1020,3.5
219,1036,4
219,1059,3.5
219,1080,4.5
219,1086,4
219,1089,4
219,1095,4
219,1136,4.5
219,1148,4.5
219,1193,4.5
219,1196,4
219,1198,4
219,1201,5
219,1203,5
219,1206,4.5
219,1207,4.5
219,1208,3.5
219,1209,5
219,1210,4.5
219,1212,4.5
219,1213,4.5
219,1214,4
219,1219,4.5
219,1221,5
219,1222,4.5
219,1223,4.5
219,1227,4.5
219,1234,4.5
219,1240,4
219,1245,4
219,1246,4
219,1247,4.5
219,1252,4
219,1260,4
219,1270,4
219,1275,3.5
219,1276,4
219,1291,4
219,1356,4.5
219,1370,3.5
219,1371,4
219,1374,4.5
219,1375,3.5
219,1391,3
219,1466,4
219,1517,2.5
219,1527,3.5
219,1544,3.5
219,1580,3.5
219,1608,3
219,1617,4
219,1625,3.5
219,1653,3.5
219,1676,3.5
219,1682,3
219,1704,4
219,1721,4
219,1729,4
219,1732,4.5
219,1784,3.5
219,1805,3.5
219,1892,4
219,1917,3
219,1918,3.5
219,1924,2.5
219,1954,4
219,1961,4
219,2000,4
219,2001,3.5
219,2002,3.5
219,2011,3.5
219,2012,3
219,2019,4
219,2028,4
219,2058,3.5
219,2115,4
219,2184,3
219,2194,3.5
219,2268,4
219,2278,3.5
219,2291,4
219,2324,4.5
219,2329,4
219,2409,4
219,2410,3.5
219,2411,3
219,2412,3
219,2420,4
219,2421,3
219,2422,3
219,2470,3
219,2490,3.5
219,2542,4.5
219,2571,4.5
219,2683,2.5
219,2692,3
219,2706,3.5
219,2762,4.5
219,2918,3.5
219,2951,4.5
219,2953,3
219,2959,4.5
219,2997,4
219,3052,4.5
219,3081,4
219,3147,4
219,3253,3
219,3257,3
219,3275,4.5
219,3462,4
219,3578,4.5
219,3681,4.5
219,3702,3.5
219,3751,3.5
219,3785,2
219,3793,4
219,3896,4
219,3949,4.5
219,3994,2.5
219,4007,4
219,4011,4.5
219,4226,4.5
219,4239,4
219,4262,4
219,4306,4
219,4327,4
219,4383,4
219,4643,3
219,4728,3
219,4816,3
219,4886,4
219,4896,3.5
219,4963,4
219,4973,4
219,4993,4.5
219,4995,4.5
219,5008,4.5
219,5120,4.5
219,5218,4
